distinct_values,count,column_name
7YV,66,LatestPolicyType_04
7YX,4,LatestPolicyType_04
7YY,23,LatestPolicyType_04
7YZ,3,LatestPolicyType_04
7Z0,7357,LatestPolicyType_04
7Z1,8985,LatestPolicyType_04
7Z8,7,LatestPolicyType_04
7ZD,70,LatestPolicyType_04
7ZH,1,LatestPolicyType_04
7ZJ,12,LatestPolicyType_04
7ZV,10,LatestPolicyType_04
7ZX,1,LatestPolicyType_04
800,8,LatestPolicyType_04
803,315,LatestPolicyType_04
804,7,LatestPolicyType_04
805,430,LatestPolicyType_04
806,3,LatestPolicyType_04
807,178,LatestPolicyType_04
808,9,LatestPolicyType_04
810,4,LatestPolicyType_04
811,5,LatestPolicyType_04
813,124,LatestPolicyType_04
814,2,LatestPolicyType_04
815,55,LatestPolicyType_04
817,57,LatestPolicyType_04
818,3,LatestPolicyType_04
821,1,LatestPolicyType_04
833,55,LatestPolicyType_04
834,1,LatestPolicyType_04
835,455,LatestPolicyType_04
837,6,LatestPolicyType_04
840,224,LatestPolicyType_04
841,1101,LatestPolicyType_04
842,143,LatestPolicyType_04
843,723,LatestPolicyType_04
843.0,1,LatestPolicyType_04
844,1,LatestPolicyType_04
845,1401,LatestPolicyType_04
846,5,LatestPolicyType_04
847,104,LatestPolicyType_04
847.0,2,LatestPolicyType_04
851,2,LatestPolicyType_04
853,3,LatestPolicyType_04
854,6,LatestPolicyType_04
855,1558,LatestPolicyType_04
856,3137,LatestPolicyType_04
857,3757,LatestPolicyType_04
858,496,LatestPolicyType_04
859,1709,LatestPolicyType_04
861,23,LatestPolicyType_04
862,347,LatestPolicyType_04
865,62,LatestPolicyType_04
866,1419,LatestPolicyType_04
867,4,LatestPolicyType_04
868,746,LatestPolicyType_04
870,1,LatestPolicyType_04
871,1,LatestPolicyType_04
873,4,LatestPolicyType_04
877,8,LatestPolicyType_04
880,15,LatestPolicyType_04
881,19,LatestPolicyType_04
882,87,LatestPolicyType_04
883,6,LatestPolicyType_04
885,13,LatestPolicyType_04
887,29,LatestPolicyType_04
887.0,3,LatestPolicyType_04
890,116,LatestPolicyType_04
891,18,LatestPolicyType_04
8AA,29,LatestPolicyType_04
8AB,8843,LatestPolicyType_04
8AD,22,LatestPolicyType_04
8AE,100,LatestPolicyType_04
8AF,1,LatestPolicyType_04
8AQ,2,LatestPolicyType_04
8AR,1,LatestPolicyType_04
8AW,1,LatestPolicyType_04
8AY,1,LatestPolicyType_04
8B3,464,LatestPolicyType_04
8B4,1,LatestPolicyType_04
8B5,3,LatestPolicyType_04
8B6,815,LatestPolicyType_04
8B7,2,LatestPolicyType_04
8B8,8,LatestPolicyType_04
8B9,5713,LatestPolicyType_04
8BU,1,LatestPolicyType_04
8BY,1,LatestPolicyType_04
8C2,230,LatestPolicyType_04
8C3,275,LatestPolicyType_04
8C4,3014,LatestPolicyType_04
8C5,3686,LatestPolicyType_04
8C6,2814,LatestPolicyType_04
8C7,2938,LatestPolicyType_04
8C8,303,LatestPolicyType_04
8C9,12,LatestPolicyType_04
8CA,2,LatestPolicyType_04
8CB,953,LatestPolicyType_04
8CC,1,LatestPolicyType_04
8CD,5,LatestPolicyType_04
8D0,11,LatestPolicyType_04
8D1,29,LatestPolicyType_04
8D3,228,LatestPolicyType_04
8D4,155,LatestPolicyType_04
8D5,22011,LatestPolicyType_04
8D6,49732,LatestPolicyType_04
8D7,12769,LatestPolicyType_04
8D8,25872,LatestPolicyType_04
8D9,1161,LatestPolicyType_04
8DA,75,LatestPolicyType_04
8DB,160,LatestPolicyType_04
8DC,475,LatestPolicyType_04
8DD,234,LatestPolicyType_04
8DE,452,LatestPolicyType_04
8DH,1145,LatestPolicyType_04
8DJ,56429,LatestPolicyType_04
8DK,65038,LatestPolicyType_04
8DL,28711,LatestPolicyType_04
8DM,26206,LatestPolicyType_04
8DN,2786,LatestPolicyType_04
8DP,7263,LatestPolicyType_04
8DQ,1980,LatestPolicyType_04
8DR,2721,LatestPolicyType_04
8DS,11438,LatestPolicyType_04
8DT,9892,LatestPolicyType_04
8DU,394,LatestPolicyType_04
8DV,1082,LatestPolicyType_04
8DX,1,LatestPolicyType_04
8DY,17,LatestPolicyType_04
8DZ,16,LatestPolicyType_04
8E8,731,LatestPolicyType_04
8E9,3428,LatestPolicyType_04
8EA,1416,LatestPolicyType_04
8EB,10873,LatestPolicyType_04
8EC,16989,LatestPolicyType_04
8ED,3122,LatestPolicyType_04
8EE,6663,LatestPolicyType_04
8EF,29469,LatestPolicyType_04
8EG,43440,LatestPolicyType_04
8EH,56624,LatestPolicyType_04
8EJ,5993,LatestPolicyType_04
8EK,2522,LatestPolicyType_04
8EL,530,LatestPolicyType_04
8EM,826,LatestPolicyType_04
8EN,9149,LatestPolicyType_04
8EP,12352,LatestPolicyType_04
8EQ,2716,LatestPolicyType_04
8ER,3818,LatestPolicyType_04
8ES,672,LatestPolicyType_04
8ET,933,LatestPolicyType_04
8EU,7753,LatestPolicyType_04
8EV,10788,LatestPolicyType_04
8EW,9195,LatestPolicyType_04
8EX,13612,LatestPolicyType_04
8EY,6624,LatestPolicyType_04
8EZ,3240,LatestPolicyType_04
8F0,46,LatestPolicyType_04
8F1,410,LatestPolicyType_04
8FA,396,LatestPolicyType_04
8FB,1383,LatestPolicyType_04
8FC,183,LatestPolicyType_04
8FD,163,LatestPolicyType_04
8FE,385,LatestPolicyType_04
8FF,821,LatestPolicyType_04
8FG,79,LatestPolicyType_04
8FH,280,LatestPolicyType_04
8FJ,1548,LatestPolicyType_04
8FK,3188,LatestPolicyType_04
8FL,67,LatestPolicyType_04
8FM,272,LatestPolicyType_04
8FN,36,LatestPolicyType_04
8FP,95,LatestPolicyType_04
8FQ,273,LatestPolicyType_04
8FR,730,LatestPolicyType_04
8FS,54,LatestPolicyType_04
8FT,286,LatestPolicyType_04
8FU,29,LatestPolicyType_04
8FV,95,LatestPolicyType_04
8FW,154,LatestPolicyType_04
8FX,562,LatestPolicyType_04
8FY,275,LatestPolicyType_04
8FZ,848,LatestPolicyType_04
902,21,LatestPolicyType_04
910,125,LatestPolicyType_04
911,4,LatestPolicyType_04
921,231,LatestPolicyType_04
923,20,LatestPolicyType_04
941,82,LatestPolicyType_04
943,17,LatestPolicyType_04
972,118,LatestPolicyType_04
976,2,LatestPolicyType_04
981,2338,LatestPolicyType_04
983,9612,LatestPolicyType_04
990,7,LatestPolicyType_04
991,11,LatestPolicyType_04
992,6,LatestPolicyType_04
,5125671,LatestPolicyType_04
5C1,9,LatestPolicyType_05
5C9,5,LatestPolicyType_05
606,29,LatestPolicyType_05
613,55,LatestPolicyType_05
613.0,5,LatestPolicyType_05
623,21,LatestPolicyType_05
703,138,LatestPolicyType_05
707,231,LatestPolicyType_05
710,34,LatestPolicyType_05
711,476,LatestPolicyType_05
712,10,LatestPolicyType_05
713,70,LatestPolicyType_05
721,115,LatestPolicyType_05
722,17,LatestPolicyType_05
733,98,LatestPolicyType_05
733.0,2,LatestPolicyType_05
735,66,LatestPolicyType_05
737,426,LatestPolicyType_05
737.0,27,LatestPolicyType_05
738,16,LatestPolicyType_05
738.0,4,LatestPolicyType_05
741,5053,LatestPolicyType_05
741.0,231,LatestPolicyType_05
742,20,LatestPolicyType_05
743,147,LatestPolicyType_05
743.0,31,LatestPolicyType_05
744,3267,LatestPolicyType_05
744.0,261,LatestPolicyType_05
751,222,LatestPolicyType_05
751.0,4,LatestPolicyType_05
752,8,LatestPolicyType_05
753,826,LatestPolicyType_05
753.0,68,LatestPolicyType_05
762,51,LatestPolicyType_05
762.0,3,LatestPolicyType_05
770,1,LatestPolicyType_05
772,1,LatestPolicyType_05
774,355,LatestPolicyType_05
774.0,1,LatestPolicyType_05
775,582,LatestPolicyType_05
776,23,LatestPolicyType_05
777,6,LatestPolicyType_05
778,156,LatestPolicyType_05
779,323,LatestPolicyType_05
783,6,LatestPolicyType_05
787,1,LatestPolicyType_05
788,332,LatestPolicyType_05
789,1,LatestPolicyType_05
791,36,LatestPolicyType_05
794,1,LatestPolicyType_05
795,9,LatestPolicyType_05
798,743,LatestPolicyType_05
799,1,LatestPolicyType_05
7A3,5,LatestPolicyType_05
7A4,15,LatestPolicyType_05
7AA,1,LatestPolicyType_05
7AC,1091,LatestPolicyType_05
7AE,324,LatestPolicyType_05
7AG,78,LatestPolicyType_05
7AH,118,LatestPolicyType_05
7AJ,69,LatestPolicyType_05
7AK,200,LatestPolicyType_05
7AN,460,LatestPolicyType_05
7AP,242,LatestPolicyType_05
7AR,4,LatestPolicyType_05
7AS,98,LatestPolicyType_05
7AT,235,LatestPolicyType_05
7AU,76,LatestPolicyType_05
7AV,1,LatestPolicyType_05
7AW,16,LatestPolicyType_05
7BM,1345,LatestPolicyType_05
7BN,3,LatestPolicyType_05
7BR,10,LatestPolicyType_05
7BT,2,LatestPolicyType_05
7BV,3,LatestPolicyType_05
7D0,27,LatestPolicyType_05
7D1,858,LatestPolicyType_05
7DG,1,LatestPolicyType_05
7DZ,16533,LatestPolicyType_05
7E0,29,LatestPolicyType_05
7E2,1,LatestPolicyType_05
7E4,1,LatestPolicyType_05
7ER,748,LatestPolicyType_05
7ES,4,LatestPolicyType_05
7ET,8,LatestPolicyType_05
7EV,30,LatestPolicyType_05
7EW,1,LatestPolicyType_05
7EX,166,LatestPolicyType_05
7EZ,2,LatestPolicyType_05
7F5,1448,LatestPolicyType_05
7F6,55,LatestPolicyType_05
7F7,24,LatestPolicyType_05
7F8,54,LatestPolicyType_05
7F9,1,LatestPolicyType_05
7FH,750,LatestPolicyType_05
7FJ,6,LatestPolicyType_05
7FK,7,LatestPolicyType_05
7FM,171,LatestPolicyType_05
7FP,1,LatestPolicyType_05
7FQ,31,LatestPolicyType_05
7FR,1,LatestPolicyType_05
7FS,2,LatestPolicyType_05
7FU,1,LatestPolicyType_05
7FY,1,LatestPolicyType_05
7G3,1,LatestPolicyType_05
7GB,251,LatestPolicyType_05
7GC,7,LatestPolicyType_05
7GD,7,LatestPolicyType_05
7GE,31,LatestPolicyType_05
7GF,7,LatestPolicyType_05
7GG,1,LatestPolicyType_05
7GH,616,LatestPolicyType_05
7GJ,8,LatestPolicyType_05
7GK,10,LatestPolicyType_05
7GL,159,LatestPolicyType_05
7GM,2,LatestPolicyType_05
7GN,1,LatestPolicyType_05
7GP,15,LatestPolicyType_05
7GQ,1,LatestPolicyType_05
7GX,13,LatestPolicyType_05
7H0,55,LatestPolicyType_05
7HL,31,LatestPolicyType_05
7HM,1,LatestPolicyType_05
7HQ,6,LatestPolicyType_05
7HW,150,LatestPolicyType_05
7HY,4,LatestPolicyType_05
7J0,300,LatestPolicyType_05
7J1,99,LatestPolicyType_05
7J2,413,LatestPolicyType_05
7J3,83,LatestPolicyType_05
7J5,19,LatestPolicyType_05
7J6,1,LatestPolicyType_05
7J7,23,LatestPolicyType_05
7JD,37,LatestPolicyType_05
7JE,70,LatestPolicyType_05
7JG,10,LatestPolicyType_05
7JH,98,LatestPolicyType_05
7JJ,4,LatestPolicyType_05
7JK,13,LatestPolicyType_05
7JL,49,LatestPolicyType_05
7JM,6483,LatestPolicyType_05
7JS,5,LatestPolicyType_05
7JU,814,LatestPolicyType_05
7JW,528,LatestPolicyType_05
7JX,133,LatestPolicyType_05
7JY,244,LatestPolicyType_05
7JZ,61,LatestPolicyType_05
7KA,1,LatestPolicyType_05
7KC,61,LatestPolicyType_05
7KM,28,LatestPolicyType_05
7LJ,77567,LatestPolicyType_05
7LK,467,LatestPolicyType_05
7LL,1348,LatestPolicyType_05
7LM,5,LatestPolicyType_05
7LP,2,LatestPolicyType_05
7LV,24,LatestPolicyType_05
7LW,6,LatestPolicyType_05
7MC,5,LatestPolicyType_05
7N1,23,LatestPolicyType_05
7N8,2,LatestPolicyType_05
7ND,2,LatestPolicyType_05
7NN,572,LatestPolicyType_05
7NU,1,LatestPolicyType_05
7P2,16247,LatestPolicyType_05
7P4,46,LatestPolicyType_05
7P5,26,LatestPolicyType_05
7P6,5,LatestPolicyType_05
7P8,201,LatestPolicyType_05
7P9,1358,LatestPolicyType_05
7PB,92,LatestPolicyType_05
7PC,8,LatestPolicyType_05
7PD,3,LatestPolicyType_05
7PE,111,LatestPolicyType_05
7PR,3,LatestPolicyType_05
7PX,56,LatestPolicyType_05
7PZ,147,LatestPolicyType_05
7QT,1,LatestPolicyType_05
7QU,1,LatestPolicyType_05
7RP,1,LatestPolicyType_05
7S4,1,LatestPolicyType_05
7S8,9,LatestPolicyType_05
7TJ,1,LatestPolicyType_05
7TK,4,LatestPolicyType_05
7TQ,1,LatestPolicyType_05
7U1,3,LatestPolicyType_05
7U7,112,LatestPolicyType_05
7UC,308,LatestPolicyType_05
7UN,6,LatestPolicyType_05
7UX,16,LatestPolicyType_05
7UZ,4,LatestPolicyType_05
7V0,13,LatestPolicyType_05
7V3,1,LatestPolicyType_05
7V9,77,LatestPolicyType_05
7VP,1,LatestPolicyType_05
7VZ,1005,LatestPolicyType_05
7WA,47,LatestPolicyType_05
7WE,2543,LatestPolicyType_05
7WK,11,LatestPolicyType_05
7WP,4,LatestPolicyType_05
7X4,2,LatestPolicyType_05
7X6,50,LatestPolicyType_05
7X7,487,LatestPolicyType_05
7X8,1,LatestPolicyType_05
7X9,3,LatestPolicyType_05
7XA,78634,LatestPolicyType_05
7XC,2598,LatestPolicyType_05
7XD,1691,LatestPolicyType_05
7XE,11,LatestPolicyType_05
7XF,46,LatestPolicyType_05
7XG,691,LatestPolicyType_05
7XH,1260,LatestPolicyType_05
7XJ,418,LatestPolicyType_05
7XK,1007,LatestPolicyType_05
7XL,1,LatestPolicyType_05
7XM,15,LatestPolicyType_05
7XN,30,LatestPolicyType_05
7Y4,3,LatestPolicyType_05
7Y5,2,LatestPolicyType_05
7Y7,41,LatestPolicyType_05
7Y9,135,LatestPolicyType_05
7YA,36,LatestPolicyType_05
7YB,380,LatestPolicyType_05
7YC,21,LatestPolicyType_05
7YD,327,LatestPolicyType_05
7YH,14,LatestPolicyType_05
7YM,8,LatestPolicyType_05
7YN,236,LatestPolicyType_05
7YR,2,LatestPolicyType_05
7YW,361,LatestPolicyType_05
7YY,4,LatestPolicyType_05
7Z0,92,LatestPolicyType_05
7Z1,21,LatestPolicyType_05
7Z2,205,LatestPolicyType_05
7Z3,235,LatestPolicyType_05
7Z4,107,LatestPolicyType_05
7Z5,67,LatestPolicyType_05
7Z8,6,LatestPolicyType_05
7ZC,18,LatestPolicyType_05
7ZD,21,LatestPolicyType_05
7ZG,32,LatestPolicyType_05
7ZH,1,LatestPolicyType_05
7ZJ,13,LatestPolicyType_05
7ZM,50,LatestPolicyType_05
7ZP,17,LatestPolicyType_05
7ZQ,4,LatestPolicyType_05
7ZU,7,LatestPolicyType_05
7ZV,13,LatestPolicyType_05
800,63,LatestPolicyType_05
801,12,LatestPolicyType_05
803,466,LatestPolicyType_05
804,9,LatestPolicyType_05
805,543,LatestPolicyType_05
806,7,LatestPolicyType_05
807,309,LatestPolicyType_05
808,15,LatestPolicyType_05
810,31,LatestPolicyType_05
811,1,LatestPolicyType_05
813,626,LatestPolicyType_05
814,9,LatestPolicyType_05
815,559,LatestPolicyType_05
816,3,LatestPolicyType_05
817,343,LatestPolicyType_05
818,11,LatestPolicyType_05
821,3,LatestPolicyType_05
833,76,LatestPolicyType_05
835,493,LatestPolicyType_05
835.0,1,LatestPolicyType_05
836,2,LatestPolicyType_05
837,60,LatestPolicyType_05
840,330,LatestPolicyType_05
840.0,16,LatestPolicyType_05
841,520,LatestPolicyType_05
841.0,19,LatestPolicyType_05
842,251,LatestPolicyType_05
842.0,29,LatestPolicyType_05
843,674,LatestPolicyType_05
843.0,17,LatestPolicyType_05
844,2,LatestPolicyType_05
845,943,LatestPolicyType_05
845.0,13,LatestPolicyType_05
847,625,LatestPolicyType_05
847.0,12,LatestPolicyType_05
848,3,LatestPolicyType_05
851,68,LatestPolicyType_05
853,350,LatestPolicyType_05
854,4,LatestPolicyType_05
854.0,1,LatestPolicyType_05
855,3,LatestPolicyType_05
856,462,LatestPolicyType_05
856.0,32,LatestPolicyType_05
857,989,LatestPolicyType_05
857.0,79,LatestPolicyType_05
861,2,LatestPolicyType_05
862,11,LatestPolicyType_05
865,14,LatestPolicyType_05
866,336,LatestPolicyType_05
866.0,6,LatestPolicyType_05
868,4,LatestPolicyType_05
873,105,LatestPolicyType_05
874,2,LatestPolicyType_05
875,46,LatestPolicyType_05
877,47,LatestPolicyType_05
878,3,LatestPolicyType_05
880,209,LatestPolicyType_05
880.0,4,LatestPolicyType_05
881,496,LatestPolicyType_05
881.0,2,LatestPolicyType_05
882,124,LatestPolicyType_05
882.0,13,LatestPolicyType_05
883,717,LatestPolicyType_05
883.0,3,LatestPolicyType_05
884,1,LatestPolicyType_05
885,1323,LatestPolicyType_05
885.0,3,LatestPolicyType_05
886,4,LatestPolicyType_05
887,100,LatestPolicyType_05
887.0,3,LatestPolicyType_05
890,2,LatestPolicyType_05
891,106,LatestPolicyType_05
891.0,4,LatestPolicyType_05
8AB,1690,LatestPolicyType_05
8AC,1,LatestPolicyType_05
8AD,223,LatestPolicyType_05
8AE,64,LatestPolicyType_05
8AH,2,LatestPolicyType_05
8AW,1,LatestPolicyType_05
8B3,81,LatestPolicyType_05
8B5,4,LatestPolicyType_05
8B6,364,LatestPolicyType_05
8B7,1,LatestPolicyType_05
8B9,401,LatestPolicyType_05
8C2,23,LatestPolicyType_05
8C3,64,LatestPolicyType_05
8C4,408,LatestPolicyType_05
8C5,825,LatestPolicyType_05
8C6,342,LatestPolicyType_05
8C7,765,LatestPolicyType_05
8C8,16,LatestPolicyType_05
8C9,3,LatestPolicyType_05
8CA,3,LatestPolicyType_05
8CB,236,LatestPolicyType_05
8CD,2,LatestPolicyType_05
8D0,4,LatestPolicyType_05
8D1,26,LatestPolicyType_05
8D3,47,LatestPolicyType_05
8D4,64,LatestPolicyType_05
8D5,182,LatestPolicyType_05
8D6,141,LatestPolicyType_05
8D7,5745,LatestPolicyType_05
8D8,19113,LatestPolicyType_05
8D9,338,LatestPolicyType_05
8DA,12,LatestPolicyType_05
8DB,21,LatestPolicyType_05
8DC,161,LatestPolicyType_05
8DD,15,LatestPolicyType_05
8DE,176,LatestPolicyType_05
8DJ,10650,LatestPolicyType_05
8DK,14456,LatestPolicyType_05
8DL,55769,LatestPolicyType_05
8DM,64482,LatestPolicyType_05
8DN,566,LatestPolicyType_05
8DP,1974,LatestPolicyType_05
8DQ,2742,LatestPolicyType_05
8DR,7193,LatestPolicyType_05
8DS,6084,LatestPolicyType_05
8DT,5523,LatestPolicyType_05
8DU,280,LatestPolicyType_05
8DV,652,LatestPolicyType_05
8DY,4,LatestPolicyType_05
8DZ,4,LatestPolicyType_05
8EA,831,LatestPolicyType_05
8EB,4448,LatestPolicyType_05
8EC,9791,LatestPolicyType_05
8ED,1405,LatestPolicyType_05
8EE,4226,LatestPolicyType_05
8EG,65507,LatestPolicyType_05
8EH,65345,LatestPolicyType_05
8EJ,2254,LatestPolicyType_05
8EK,1740,LatestPolicyType_05
8EL,550,LatestPolicyType_05
8EM,972,LatestPolicyType_05
8EN,8995,LatestPolicyType_05
8EP,14142,LatestPolicyType_05
8EQ,2322,LatestPolicyType_05
8ER,3733,LatestPolicyType_05
8ES,545,LatestPolicyType_05
8ET,1061,LatestPolicyType_05
8EU,7029,LatestPolicyType_05
8EV,11171,LatestPolicyType_05
8EW,6476,LatestPolicyType_05
8EX,11722,LatestPolicyType_05
8EY,5131,LatestPolicyType_05
8EZ,2815,LatestPolicyType_05
8F0,32,LatestPolicyType_05
8F1,229,LatestPolicyType_05
8FA,190,LatestPolicyType_05
8FB,1450,LatestPolicyType_05
8FC,22,LatestPolicyType_05
8FD,96,LatestPolicyType_05
8FE,141,LatestPolicyType_05
8FF,610,LatestPolicyType_05
8FG,50,LatestPolicyType_05
8FH,216,LatestPolicyType_05
8FJ,1350,LatestPolicyType_05
8FK,3630,LatestPolicyType_05
8FL,28,LatestPolicyType_05
8FM,188,LatestPolicyType_05
8FN,25,LatestPolicyType_05
8FP,96,LatestPolicyType_05
8FQ,196,LatestPolicyType_05
8FR,763,LatestPolicyType_05
8FS,66,LatestPolicyType_05
8FT,282,LatestPolicyType_05
8FU,37,LatestPolicyType_05
8FV,151,LatestPolicyType_05
8FW,221,LatestPolicyType_05
8FX,530,LatestPolicyType_05
8FY,164,LatestPolicyType_05
8FZ,940,LatestPolicyType_05
902,7,LatestPolicyType_05
910,15,LatestPolicyType_05
910.0,1,LatestPolicyType_05
911,105,LatestPolicyType_05
911.0,11,LatestPolicyType_05
921,16,LatestPolicyType_05
922,1,LatestPolicyType_05
923,223,LatestPolicyType_05
923.0,3,LatestPolicyType_05
941,18,LatestPolicyType_05
943,76,LatestPolicyType_05
943.0,1,LatestPolicyType_05
971,1,LatestPolicyType_05
990,4031,LatestPolicyType_05
990.0,269,LatestPolicyType_05
991,5,LatestPolicyType_05
991.0,1,LatestPolicyType_05
993,8,LatestPolicyType_05
,5655770,LatestPolicyType_05
711,337,LatestPolicyType_06
711.0,27,LatestPolicyType_06
713,26,LatestPolicyType_06
721,5,LatestPolicyType_06
722,1,LatestPolicyType_06
735,1,LatestPolicyType_06
738,10,LatestPolicyType_06
741,513,LatestPolicyType_06
741.0,102,LatestPolicyType_06
743,41,LatestPolicyType_06
743.0,4,LatestPolicyType_06
744,14,LatestPolicyType_06
744.0,5,LatestPolicyType_06
751,77,LatestPolicyType_06
751.0,38,LatestPolicyType_06
753,283,LatestPolicyType_06
753.0,25,LatestPolicyType_06
762,4,LatestPolicyType_06
772,1,LatestPolicyType_06
774,1,LatestPolicyType_06
775,276,LatestPolicyType_06
775.0,4,LatestPolicyType_06
776,37,LatestPolicyType_06
776.0,1,LatestPolicyType_06
777,8,LatestPolicyType_06
778,18,LatestPolicyType_06
783,2,LatestPolicyType_06
788,11,LatestPolicyType_06
791,1,LatestPolicyType_06
798,5,LatestPolicyType_06
7A3,15,LatestPolicyType_06
7A4,4,LatestPolicyType_06
7AC,1,LatestPolicyType_06
7AE,106,LatestPolicyType_06
7AG,30,LatestPolicyType_06
7AH,43,LatestPolicyType_06
7AJ,40,LatestPolicyType_06
7AK,1,LatestPolicyType_06
7AQ,460,LatestPolicyType_06
7AR,242,LatestPolicyType_06
7AS,76,LatestPolicyType_06
7AT,115,LatestPolicyType_06
7AU,66,LatestPolicyType_06
7AV,2,LatestPolicyType_06
7AW,1,LatestPolicyType_06
7B3,10,LatestPolicyType_06
7B5,2,LatestPolicyType_06
7B7,3,LatestPolicyType_06
7BN,765,LatestPolicyType_06
7BP,583,LatestPolicyType_06
7E0,10,LatestPolicyType_06
7ER,93,LatestPolicyType_06
7EV,21,LatestPolicyType_06
7EX,26,LatestPolicyType_06
7EY,2,LatestPolicyType_06
7F5,934,LatestPolicyType_06
7F6,6,LatestPolicyType_06
7F7,5,LatestPolicyType_06
7F8,30,LatestPolicyType_06
7F9,1,LatestPolicyType_06
7FH,296,LatestPolicyType_06
7FJ,1,LatestPolicyType_06
7FK,5,LatestPolicyType_06
7FM,69,LatestPolicyType_06
7FQ,11,LatestPolicyType_06
7G0,1,LatestPolicyType_06
7G3,5,LatestPolicyType_06
7GB,196,LatestPolicyType_06
7GC,3,LatestPolicyType_06
7GE,35,LatestPolicyType_06
7GF,2,LatestPolicyType_06
7GG,1,LatestPolicyType_06
7GH,367,LatestPolicyType_06
7GJ,5,LatestPolicyType_06
7GK,4,LatestPolicyType_06
7GL,93,LatestPolicyType_06
7GP,18,LatestPolicyType_06
7GQ,1,LatestPolicyType_06
7GS,1878,LatestPolicyType_06
7GT,1260,LatestPolicyType_06
7GU,2,LatestPolicyType_06
7GX,1,LatestPolicyType_06
7H0,60,LatestPolicyType_06
7H2,2,LatestPolicyType_06
7HW,37,LatestPolicyType_06
7HY,1,LatestPolicyType_06
7J0,23,LatestPolicyType_06
7J1,133,LatestPolicyType_06
7J2,220,LatestPolicyType_06
7J3,59,LatestPolicyType_06
7J4,2,LatestPolicyType_06
7J6,17,LatestPolicyType_06
7J7,1,LatestPolicyType_06
7JE,12,LatestPolicyType_06
7JG,6,LatestPolicyType_06
7JH,82,LatestPolicyType_06
7JJ,1,LatestPolicyType_06
7JK,6,LatestPolicyType_06
7JL,108,LatestPolicyType_06
7JM,17,LatestPolicyType_06
7JU,4,LatestPolicyType_06
7JW,124,LatestPolicyType_06
7JX,23,LatestPolicyType_06
7JY,69,LatestPolicyType_06
7JZ,32,LatestPolicyType_06
7L5,14,LatestPolicyType_06
7L6,98,LatestPolicyType_06
7LJ,6483,LatestPolicyType_06
7LK,77546,LatestPolicyType_06
7LL,529,LatestPolicyType_06
7LM,1230,LatestPolicyType_06
7LQ,1,LatestPolicyType_06
7LV,22,LatestPolicyType_06
7LW,5,LatestPolicyType_06
7MC,4,LatestPolicyType_06
7NE,1,LatestPolicyType_06
7P1,572,LatestPolicyType_06
7P4,5,LatestPolicyType_06
7P5,5,LatestPolicyType_06
7P6,30,LatestPolicyType_06
7P7,26,LatestPolicyType_06
7P8,14,LatestPolicyType_06
7P9,16298,LatestPolicyType_06
7PE,103,LatestPolicyType_06
7PG,2,LatestPolicyType_06
7PX,23,LatestPolicyType_06
7PY,1,LatestPolicyType_06
7PZ,16,LatestPolicyType_06
7RR,1,LatestPolicyType_06
7S8,1,LatestPolicyType_06
7SB,1,LatestPolicyType_06
7SF,23,LatestPolicyType_06
7SH,136,LatestPolicyType_06
7SJ,101,LatestPolicyType_06
7SK,86,LatestPolicyType_06
7SQ,2,LatestPolicyType_06
7SS,17,LatestPolicyType_06
7SV,9,LatestPolicyType_06
7SY,6,LatestPolicyType_06
7SZ,5,LatestPolicyType_06
7U1,1,LatestPolicyType_06
7U7,7,LatestPolicyType_06
7UC,72,LatestPolicyType_06
7UN,307,LatestPolicyType_06
7UZ,3,LatestPolicyType_06
7V0,4,LatestPolicyType_06
7V3,1,LatestPolicyType_06
7V9,2,LatestPolicyType_06
7WE,513,LatestPolicyType_06
7WK,6,LatestPolicyType_06
7WP,7,LatestPolicyType_06
7XC,78629,LatestPolicyType_06
7XG,13,LatestPolicyType_06
7XH,31,LatestPolicyType_06
7XJ,6,LatestPolicyType_06
7XK,38,LatestPolicyType_06
7XN,2,LatestPolicyType_06
7Y7,14,LatestPolicyType_06
7YA,2,LatestPolicyType_06
7YB,8,LatestPolicyType_06
7YD,6,LatestPolicyType_06
7YN,87,LatestPolicyType_06
7Z0,134,LatestPolicyType_06
7Z1,816,LatestPolicyType_06
7Z2,84,LatestPolicyType_06
7Z3,21,LatestPolicyType_06
7Z8,1,LatestPolicyType_06
7ZC,8,LatestPolicyType_06
7ZE,2,LatestPolicyType_06
7ZG,2,LatestPolicyType_06
7ZU,4,LatestPolicyType_06
800,5,LatestPolicyType_06
801,2,LatestPolicyType_06
803,7,LatestPolicyType_06
803.0,1,LatestPolicyType_06
804,1,LatestPolicyType_06
805,12,LatestPolicyType_06
807,10,LatestPolicyType_06
808,2,LatestPolicyType_06
810,65,LatestPolicyType_06
811,12,LatestPolicyType_06
813,464,LatestPolicyType_06
813.0,7,LatestPolicyType_06
814,9,LatestPolicyType_06
815,531,LatestPolicyType_06
815.0,13,LatestPolicyType_06
816,6,LatestPolicyType_06
816.0,1,LatestPolicyType_06
817,303,LatestPolicyType_06
817.0,7,LatestPolicyType_06
818,15,LatestPolicyType_06
821,5,LatestPolicyType_06
833,7,LatestPolicyType_06
835,8,LatestPolicyType_06
835.0,3,LatestPolicyType_06
837,1,LatestPolicyType_06
837.0,1,LatestPolicyType_06
840,88,LatestPolicyType_06
840.0,19,LatestPolicyType_06
841,111,LatestPolicyType_06
841.0,12,LatestPolicyType_06
842,70,LatestPolicyType_06
842.0,13,LatestPolicyType_06
